Date,0P00006G05,DRAM,GLD,NEE,P52.SI,QQQ,SPY,TLT,ULG.SI,XOM
2025-03-13,3.374000072479248,,275.1300048828125,70.11592102050781,0.5814170241355896,465.3899230957031,543.5352783203125,85.74945831298828,,104.35191345214844
2025-03-14,3.388000011444092,,275.239990234375,70.90644836425781,0.5861058235168457,476.6386413574219,554.762451171875,85.29541778564453,,107.4535903930664
2025-03-17,3.443000078201294,,276.7300109863281,69.5182113647461,0.5907947421073914,479.7290344238281,559.0404663085938,85.7210922241211,,109.23966979980469
2025-03-18,3.440999984741211,,279.9599914550781,68.15888214111328,0.5954835414886475,471.5509033203125,552.9981079101562,85.80621337890625,,109.12443542480469
2025-03-19,3.453000068664551,,281.1099853515625,67.966064453125,0.5907947421073914,477.8608703613281,559.020751953125,86.25080108642578,,110.82410430908203
2025-03-20,3.4730000495910645,,280.75,68.59271240234375,0.5861058235168457,476.2411804199219,557.4041137695312,86.30757141113281,,111.29463958740234
2025-03-21,3.4670000076293945,,278.489990234375,68.33241271972656,0.5907947421073914,477.81121826171875,557.5880737304688,85.79676818847656,,110.9105224609375
2025-03-24,3.4709999561309814,,277.25,67.551513671875,0.5814170241355896,488.29644775390625,567.5736083984375,84.91703033447266,,111.1986083984375
2025-03-25,3.49399995803833,,278.4700012207031,66.12471771240234,0.5814170241355896,491.0829162597656,568.93798828125,84.90757751464844,,111.95721435546875
2025-03-26,3.497999906539917,,278.239990234375,67.22374725341797,0.5907947421073914,482.04669189453125,562.1458740234375,84.3494644165039,,113.57044982910156
2025-03-27,3.5269999504089355,,281.9700012207031,67.5129623413086,0.6095500588417053,479.29998779296875,560.6529541015625,84.10352325439453,,113.20555877685547
2025-03-28,3.509999990463257,,284.05999755859375,67.91786193847656,0.6048611998558044,466.6810607910156,549.3623657226562,85.26704406738281,,113.05191802978516
2025-03-31,,,288.1400146484375,68.34204864501953,,466.66119384765625,553.050048828125,86.1089096069336,,114.20423126220703
2025-04-01,3.502000093460083,,287.57000732421875,68.3709716796875,0.6048611998558044,470.4229736328125,554.6121215820312,86.8551025390625,,114.30986022949219
2025-04-02,3.500999927520752,,288.1600036621094,67.94678497314453,0.5954835414886475,473.8563537597656,558.1220092773438,86.79814910888672,,113.95455932617188
2025-04-03,3.444999933242798,,286.4200134277344,69.547119140625,0.5954835414886475,448.4891662597656,530.6171875,87.19688415527344,,107.96251678466797
2025-04-04,3.2639999389648438,,279.7200012207031,64.50509643554688,0.5861058235168457,420.63397216796875,499.5533447265625,88.14620208740234,,100.1939697265625
2025-04-07,3.0460000038146973,,273.7099914550781,62.72159194946289,0.5392173528671265,421.6490478515625,498.6635437011719,85.48806762695312,,98.849609375
2025-04-08,3.000999927520752,,275.20001220703125,61.80574035644531,0.5626616477966309,414.0557861328125,490.8531188964844,83.87418365478516,,96.76583099365234
2025-04-09,3.0260000228881836,,285.3800048828125,65.1510238647461,0.5626616477966309,463.7552185058594,542.4021606445312,84.36784362792969,,101.59596252441406
2025-04-10,3.1659998893737793,,292.3500061035156,64.32193756103516,0.576728105545044,444.03070068359375,518.6345825195312,82.04196166992188,,95.95921325683594
2025-04-11,3.1619999408721924,,297.92999267578125,63.444637298583984,0.5861058235168457,452.2110900878906,527.8884887695312,82.48815155029297,,99.04165649414062
2025-04-14,3.193000078201294,,296.2300109863281,65.25707244873047,0.5814170241355896,455.2762756347656,533.009765625,83.07674407958984,,99.28172302246094
2025-04-15,3.26200008392334,,297.7799987792969,65.2281494140625,0.5907947421073914,455.7838134765625,531.5169067382812,83.37101745605469,,99.00325775146484
2025-04-16,3.2939999103546143,,307.4700012207031,63.2807502746582,0.5861058235168457,442.0403137207031,519.702392578125,83.83619689941406,,100.0499496459961
2025-04-17,3.3450000286102295,,306.1199951171875,63.92666244506836,0.5907947421073914,441.9607238769531,520.44384765625,83.0957260131836,,102.67145538330078
2025-04-21,3.367000102996826,,315.5899963378906,62.355255126953125,0.5861058235168457,431.0236511230469,508.05584716796875,81.64321899414062,,101.1638412475586
2025-04-22,3.3910000324249268,,311.1099853515625,64.24480438232422,0.5907947421073914,442.3388977050781,521.2743530273438,82.09890747070312,,103.99662780761719
2025-04-23,3.4230000972747803,,303.6499938964844,64.85215759277344,0.6001723408699036,452.3703308105469,529.3516845703125,82.8963394165039,,103.10358428955078
2025-04-24,3.4560000896453857,,308.07000732421875,63.9652214050293,0.5954835414886475,465.09869384765625,540.4940185546875,83.76974487304688,,104.31350708007812
2025-04-25,3.4660000801086426,,304.7300109863281,63.714569091796875,0.5954835414886475,470.28363037109375,544.3992309570312,84.38682556152344,,104.25588989257812
2025-04-28,3.4790000915527344,,309.07000732421875,63.81097412109375,0.6095500588417053,470.13433837890625,544.6068725585938,84.91845703125,,104.31350708007812
